3847799.193;296.1
3847799.198;296.1
3847799.203;296.1
3847799.208;296.1
3847799.213;296.1
3847799.218;296.1
3847799.223;296.1
3847799.228;296.1
3847799.233;296.1
3847799.238;296.1
3847799.243;296.1
3847799.248;296.09
3847799.253;296.09
3847799.258;296.1
3847799.263;296.09
3847799.268;296.09
3847799.273;296.09
3847799.278;296.09
3847799.283;296.09
3847799.288;296.09
3847799.293;296.09
3847799.298;296.09
3847799.303;296.09
3847799.308;296.09
3847799.313;296.09
3847799.318;296.08
3847799.323;296.08
3847799.328;296.08
3847799.333;296.08
3847799.338;296.08
3847799.343;296.08
3847799.348;296.08
3847799.353;296.08
3847799.358;296.08
3847799.363;296.08
3847799.368;296.08
3847799.373;296.08
3847799.378;296.08
3847799.383;296.08
3847799.388;296.08
3847799.393;296.07
3847799.398;296.07
3847799.403;296.07
3847799.408;296.07
3847799.413;296.07
3847799.418;296.07
3847799.423;296.07
3847799.428;296.07
3847799.433;296.07
3847799.438;296.07
3847799.443;296.07
3847799.448;296.07
3847799.453;296.06
3847799.458;296.06
3847799.463;296.06
3847799.468;296.07
3847799.473;296.06
3847799.478;296.06
3847799.483;296.06
3847799.488;296.06
3847799.493;296.06
3847799.498;296.06
3847799.503;296.06
3847799.508;296.06
3847799.513;296.06
3847799.518;296.06
3847799.523;296.06
3847799.528;296.05
3847799.533;296.05
3847799.538;296.06
3847799.543;296.05
3847799.548;296.05
3847799.553;296.05
3847799.558;296.05
3847799.563;296.05
3847799.568;296.05
3847799.573;296.05
3847799.578;296.05
3847799.583;296.05
3847799.588;296.05
3847799.593;296.05
3847799.598;296.05
3847799.603;296.05
3847799.608;296.04
3847799.613;296.04
3847799.618;296.04
3847799.623;296.04
3847799.628;296.04
3847799.633;296.04
3847799.638;296.04
3847799.643;296.04
3847799.648;296.04
3847799.653;296.04
3847799.658;296.04
3847799.663;296.04
3847799.668;296.04
3847799.673;296.04
3847799.678;296.04
3847799.683;296.04
3847799.688;296.03
3847799.693;296.03
3847799.698;296.03
3847799.703;296.03
3847799.708;296.03
3847799.713;296.03
3847799.718;296.03
3847799.723;296.03
3847799.728;296.03
3847799.733;296.03
3847799.738;296.03
3847799.743;296.03
3847799.748;296.03
3847799.753;296.02
3847799.758;296.03
3847799.763;296.03
3847799.768;296.02
3847799.773;296.02
3847799.778;296.02
3847799.783;296.02
3847799.788;296.02
3847799.793;296.02
3847799.798;296.02
3847799.803;296.02
3847799.808;296.02
3847799.813;296.02
3847799.818;296.02
3847799.823;296.02
3847799.828;296.02
3847799.833;296.01
3847799.838;296.01
3847799.843;296.01
3847799.848;296.01
3847799.853;296.01
3847799.858;296.01
3847799.863;296.01
3847799.868;296.01
3847799.873;296.01
3847799.878;296.01
3847799.883;296.01
3847799.888;296.01
3847799.893;296.01
3847799.898;296.01
3847799.903;296.01
3847799.908;296
3847799.913;296.01
3847799.918;296
3847799.923;296
3847799.928;296
3847799.933;296
3847799.938;296
3847799.943;296
3847799.948;296
3847799.953;296
3847799.958;296
3847799.963;296
3847799.968;296
3847799.973;296
3847799.978;296
3847799.983;295.99
3847799.988;295.99
3847799.993;295.99
3847799.998;295.99
3847800.003;295.99
3847800.008;295.99
3847800.013;295.99
3847800.018;295.99
3847800.023;295.99
3847800.028;295.99
3847800.033;295.99
3847800.038;295.99
3847800.043;295.99
3847800.048;295.99
3847800.053;295.98
3847800.058;295.99
3847800.063;295.98
3847800.068;295.98
3847800.073;295.98
3847800.078;295.98
3847800.083;295.98
3847800.088;295.98
3847800.093;295.98
3847800.098;295.98
3847800.103;295.98
3847800.108;295.98
3847800.113;295.98
3847800.118;295.98
3847800.123;295.97
3847800.128;295.98
3847800.133;295.97
3847800.138;295.97
3847800.143;295.97
3847800.148;295.97
3847800.153;295.97
3847800.158;295.97
3847800.163;295.97
3847800.168;295.97
3847800.173;295.97
3847800.178;295.97
3847800.183;295.97
3847800.188;295.97
3847800.193;295.97
3847800.198;295.97
3847800.203;295.97
3847800.208;295.96
3847800.213;295.96
3847800.218;295.96
3847800.223;295.71
3847800.228;295.03
3847800.233;294.05
3847800.238;293.05
3847800.243;291.94
3847800.248;290.9
3847800.253;289.78
3847800.258;288.75
3847800.263;287.64
3847800.268;286.62
3847800.273;285.53
3847800.278;284.54
3847800.283;283.54
3847800.288;282.48
3847800.293;281.49
3847800.298;280.44
3847800.303;279.47
3847800.308;278.43
3847800.313;277.47
3847800.318;276.44
3847800.323;275.49
3847800.328;274.48
3847800.333;273.54
3847800.338;272.54
3847800.343;271.62
3847800.348;270.64
3847800.353;269.73
3847800.358;268.76
3847800.363;267.86
3847800.368;266.91
3847800.373;266.03
3847800.378;265.08
3847800.383;264.21
3847800.388;263.28
3847800.393;262.42
3847800.398;261.5
3847800.403;260.66
3847800.408;259.74
3847800.413;258.9
3847800.418;257.99
3847800.423;257.16
3847800.428;256.27
3847800.433;255.45
3847800.438;254.57
3847800.443;253.77
3847800.448;252.9
3847800.453;252.1
3847800.458;251.24
3847800.463;250.46
3847800.468;249.61
3847800.473;248.83
3847800.478;248
3847800.483;247.24
3847800.488;246.42
3847800.493;245.66
3847800.498;244.85
3847800.503;244.1
3847800.508;243.3
3847800.513;242.55
3847800.518;241.75
3847800.523;241.01
3847800.528;240.22
3847800.533;239.49
3847800.538;238.71
3847800.543;237.99
3847800.548;237.21
3847800.553;236.5
3847800.558;235.73
3847800.563;235.03
3847800.568;234.27
3847800.573;233.57
3847800.578;232.82
3847800.583;232.13
3847800.588;231.38
3847800.593;230.7
3847800.598;229.97
3847800.603;229.29
3847800.608;228.56
3847800.613;227.89
3847800.618;227.16
3847800.623;226.49
3847800.628;225.77
3847800.633;225.1
3847800.638;224.39
3847800.643;223.73
3847800.648;223.02
3847800.653;222.37
3847800.658;221.66
3847800.663;221.02
3847800.668;220.32
3847800.673;219.68
3847800.678;218.99
3847800.683;218.36
3847800.688;217.68
3847800.693;217.05
3847800.698;216.37
3847800.703;215.75
3847800.708;215.08
3847800.713;214.46
3847800.718;213.79
3847800.723;213.18
3847800.728;212.51
3847800.733;211.9
3847800.738;211.23
3847800.743;210.63
3847800.748;209.97
3847800.753;209.36
3847800.758;208.71
3847800.763;208.11
3847800.768;207.46
3847800.773;206.87
3847800.778;206.22
3847800.783;205.63
3847800.788;205
3847800.793;204.41
3847800.798;203.78
3847800.803;203.19
3847800.808;202.57
3847800.813;201.99
3847800.818;201.36
3847800.823;200.79
3847800.828;200.17
3847800.833;199.6
3847800.838;198.98
3847800.843;198.39
3847800.848;197.77
3847800.853;197.2
3847800.858;196.58
3847800.863;196.02
3847800.868;195.4
3847800.873;194.84
3847800.878;194.24
3847800.883;193.68
3847800.888;193.07
3847800.893;192.52
3847800.898;191.91
3847800.903;191.36
3847800.908;190.76
3847800.913;190.21
3847800.918;189.61
3847800.923;189.07
3847800.928;188.48
3847800.933;187.93
3847800.938;187.35
3847800.943;186.8
3847800.948;186.22
3847800.953;185.68
3847800.958;185.1
3847800.963;184.56
3847800.968;183.97
3847800.973;183.42
3847800.978;182.82
3847800.983;182.28
3847800.988;181.68
3847800.993;181.13
3847800.998;180.53
3847801.003;179.99
3847801.008;179.4
3847801.013;178.85
3847801.018;178.27
3847801.023;177.73
3847801.028;177.15
3847801.033;176.61
3847801.038;176.04
3847801.043;175.5
3847801.048;174.93
3847801.053;174.4
3847801.058;173.83
3847801.063;173.31
3847801.068;172.74
3847801.073;172.22
3847801.078;171.66
3847801.083;171.13
3847801.088;170.57
3847801.093;170.04
3847801.098;169.48
3847801.103;168.96
3847801.108;168.4
3847801.113;167.88
3847801.118;167.32
3847801.123;166.81
3847801.128;166.25
3847801.133;165.74
3847801.138;165.19
3847801.143;164.68
3847801.148;164.13
3847801.153;163.63
3847801.158;163.09
3847801.163;162.58
3847801.168;162.03
3847801.173;161.53
3847801.178;160.99
3847801.183;160.49
3847801.188;159.95
3847801.193;159.45
3847801.198;158.9
3847801.203;158.4
3847801.208;157.85
3847801.213;157.35
3847801.218;156.81
3847801.223;156.31
3847801.228;155.77
3847801.233;155.27
3847801.238;154.73
3847801.243;154.23
3847801.248;153.69
3847801.253;153.2
3847801.258;152.66
3847801.263;152.16
3847801.268;151.62
3847801.273;151.12
3847801.278;150.58
3847801.283;150.09
3847801.288;149.54
3847801.293;149.05
3847801.298;148.51
3847801.303;148.02
3847801.308;147.47
3847801.313;146.96
3847801.318;146.41
3847801.323;145.91
3847801.328;145.36
3847801.333;144.86
3847801.338;144.31
3847801.343;143.81
3847801.348;143.26
3847801.353;142.73
3847801.358;142.17
3847801.363;141.67
3847801.368;141.13
3847801.373;140.64
3847801.378;140.11
3847801.383;139.62
3847801.388;139.09
3847801.393;138.6
3847801.398;138.07
3847801.403;137.59
3847801.408;137.05
3847801.413;136.56
3847801.418;136.03
3847801.423;135.54
3847801.428;135.01
3847801.433;134.52
3847801.438;134
3847801.443;133.51
3847801.448;132.99
3847801.453;132.5
3847801.458;131.98
3847801.463;131.49
3847801.468;130.97
3847801.473;130.49
3847801.478;129.97
3847801.483;129.5
3847801.488;128.98
3847801.493;128.5
3847801.498;127.99
3847801.503;127.51
3847801.508;126.98
3847801.513;126.49
3847801.518;125.96
3847801.523;125.48
3847801.528;124.96
3847801.533;124.48
3847801.538;123.95
3847801.543;123.47
3847801.548;122.95
3847801.553;122.47
3847801.558;121.96
3847801.563;121.48
3847801.568;120.96
3847801.573;120.48
3847801.578;119.97
3847801.583;119.49
3847801.588;118.98
3847801.593;118.51
3847801.598;118
3847801.603;117.52
3847801.608;117
3847801.613;116.52
3847801.618;116
3847801.623;115.53
3847801.628;115.02
3847801.633;114.55
3847801.638;114.03
3847801.643;113.56
3847801.648;113.04
